,SN 1920A,ICRS,8,35,15.7,28,28,31,NA,NA,NA,NA,10.5
,SN 1921A,ICRS,12,1,56,-18,53,6,NA,NA,NA,NA,16
,SN 1921B,ICRS,10,18,16.9,41,25,27,NA,NA,NA,NA,13.5
,SN 1921C,ICRS,10,18,23,41,21,0,NA,NA,NA,NA,10.9
,SN 1923A,ICRS,13,37,9.2,-29,51,4,NA,NA,NA,NA,14
,SN 1926A,ICRS,12,21,54,4,29,36,NA,NA,NA,NA,14.3
,SN 1926B,ICRS,16,32,20,19,50,24,NA,NA,NA,NA,14.8
,SN 1934A,ICRS,18,33,13,-56,44,6,NA,NA,NA,NA,13.6
,SN 1935A,ICRS,17,26,28,-59,43,42,NA,NA,NA,NA,15
,SN 1935B,ICRS,10,5,11,-7,42,6,NA,NA,NA,NA,NA
,SN 1935C,ICRS,3,59,44,-67,38,18,NA,NA,NA,NA,12.5
,SN 1936A,ICRS,12,19,55.9,5,21,8,NA,NA,NA,NA,14.9
,SN 1936B,ICRS,1,21,8,15,41,48,NA,NA,NA,NA,14
,SN 1936N,ICRS,1,26,24,34,43,0,NA,NA,NA,NA,NA
,SN 1937A,ICRS,12,11,8,50,29,42,NA,NA,NA,NA,16.2
,SN 1937B,ICRS,22,10,35,-22,39,54,NA,NA,NA,NA,15.3
,SN 1937C,ICRS,13,5,53.2,37,36,7,NA,NA,NA,NA,8.77
,SN 1937D,ICRS,2,39,21,40,52,20,NA,NA,NA,NA,NA
,SN 1937E,ICRS,3,54,37,-20,29,18,NA,NA,NA,NA,15
,SN 1937F,ICRS,10,18,16.9,41,25,27,NA,NA,NA,NA,13.9
,SN 1938A,ICRS,2,37,37,34,26,30,NA,NA,NA,NA,15.2
,SN 1938B,ICRS,8,49,24,19,4,6,NA,NA,NA,NA,15.5
,SN 1938C,ICRS,13,16,13.7,25,39,51,NA,NA,NA,NA,17.7
,SN 1939A,ICRS,12,42,48,2,41,36,NA,NA,NA,NA,NA
,SN 1939B,ICRS,12,42,2,11,37,54,NA,NA,NA,NA,NA
,SN 1939C,ICRS,20,34,24.0678381888,60,9,29.851268436,-6.314,-8.227,NA,0.79,13.8
,SN 1939D,ICRS,0,57,31,-4,59,36,NA,NA,NA,NA,16
,SN 1940A,ICRS,15,16,11,56,14,18,NA,NA,NA,NA,14.4
,SN 1940B,ICRS,12,50,33,25,32,12,NA,NA,NA,NA,12.8
,SN 1940C,ICRS,15,6,54,56,30,30,NA,NA,NA,NA,16.3
,SN 1940D,ICRS,12,34,35,63,31,48,NA,NA,NA,NA,15
,SN 1940E,ICRS,0,47,31,-25,17,36,NA,NA,NA,NA,NA
,SN 1941A,ICRS,12,35,55,27,58,0,NA,NA,NA,NA,13.2
,SN 1941B,ICRS,10,29,19,29,29,0,NA,NA,NA,NA,15.1
,SN 1941C,ICRS,12,9,17.7,29,55,39,NA,NA,NA,NA,16.8
,SN 1945A,ICRS,13,29,57,47,16,18,NA,NA,NA,NA,14
,SN 1945B,ICRS,13,36,51,-30,10,18,NA,NA,NA,NA,NA
,SN 1946A,ICRS,11,56,8,55,23,30,NA,NA,NA,NA,18
,SN 1946B,ICRS,12,42,32,0,4,54,NA,NA,NA,NA,15.7
,SN 1947A,ICRS,10,16,34.1,21,7,22,NA,NA,NA,NA,16.8
,SN 1948A,ICRS,12,49,2,-8,39,12,NA,NA,NA,NA,17
,SN 1948B,ICRS,20,35,21.5,60,10,16,NA,NA,NA,NA,14
,SN 1950A,ICRS,13,0,53,28,0,36,NA,NA,NA,NA,15
,SN 1950B,ICRS,13,36,52.88,-29,51,55.7,NA,NA,NA,NA,14.5
,SN 1950C,ICRS,13,13,45,36,35,6,NA,NA,NA,NA,18.2
,SN 1950D,ICRS,8,43,7,18,10,0,NA,NA,NA,NA,16.6
,SN 1950E,ICRS,10,20,5,13,19,54,NA,NA,NA,NA,NA
,SN 1950F,ICRS,14,4,45,8,49,42,NA,NA,NA,NA,16.2
,SN 1950G,ICRS,9,44,4,9,21,12,NA,NA,NA,NA,18.3
,SN 1950H,ICRS,15,7,28,19,35,30,NA,NA,NA,NA,18.1
,SN 1950I,ICRS,15,8,15,19,12,30,NA,NA,NA,NA,20.2
,SN 1950J,ICRS,15,17,27,19,46,6,NA,NA,NA,NA,20.3
,SN 1950K,ICRS,15,21,47,17,26,24,NA,NA,NA,NA,20
,SN 1950L,ICRS,15,42,10,21,57,24,NA,NA,NA,NA,19.9
,SN 1950M,ICRS,10,33,16,64,45,6,NA,NA,NA,NA,14.5
,SN 1950N,ICRS,17,3,44.69,0,25,27.9,NA,NA,NA,NA,18
,SN 1950O,ICRS,16,15,9.39,18,57,14.4,NA,NA,NA,NA,17
